text,label
Election commission releases official voting data (report 31),0
NASA launches new satellite to study climate change (report 31),0
Finance ministry announces tax relief for middle class (report 31),0
Supreme Court passes new judgment on environmental law (report 31),0
WHO releases new global health guidelines (report 31),0
ISRO successfully tests new launch vehicle (report 31),0
Central bank revises interest rates after review (report 31),0
New renewable energy project inaugurated by government (report 31),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 31),1
You won’t believe how this man became rich in one day (claim 31),1
Secret revealed: cure for all diseases doctors hide (claim 31),1
Viral hoax claims mobile towers spread dangerous virus (claim 31),1
Click here to know shocking truth no one talks about (claim 31),1
Scientists shocked by alien life found on Earth (claim 31),1
Government hiding truth about free money scheme (claim 31),1
Drinking this one liquid will make you immortal (claim 31),1
Shocking discovery proves world will end next week (claim 31),1
This simple trick can double your money instantly (claim 31),1
Government announces new education policy for students (report 32),0
Scientists confirm water found on Mars after new research (report 32),0
Election commission releases official voting data (report 32),0
NASA launches new satellite to study climate change (report 32),0
Finance ministry announces tax relief for middle class (report 32),0
Supreme Court passes new judgment on environmental law (report 32),0
WHO releases new global health guidelines (report 32),0
ISRO successfully tests new launch vehicle (report 32),0
Central bank revises interest rates after review (report 32),0
New renewable energy project inaugurated by government (report 32),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 32),1
You won’t believe how this man became rich in one day (claim 32),1
Secret revealed: cure for all diseases doctors hide (claim 32),1
Viral hoax claims mobile towers spread dangerous virus (claim 32),1
Click here to know shocking truth no one talks about (claim 32),1
Scientists shocked by alien life found on Earth (claim 32),1
Government hiding truth about free money scheme (claim 32),1
Drinking this one liquid will make you immortal (claim 32),1
Shocking discovery proves world will end next week (claim 32),1
This simple trick can double your money instantly (claim 32),1
Government announces new education policy for students (report 33),0
Scientists confirm water found on Mars after new research (report 33),0
Election commission releases official voting data (report 33),0
NASA launches new satellite to study climate change (report 33),0
Finance ministry announces tax relief for middle class (report 33),0
Supreme Court passes new judgment on environmental law (report 33),0
WHO releases new global health guidelines (report 33),0
ISRO successfully tests new launch vehicle (report 33),0
Central bank revises interest rates after review (report 33),0
New renewable energy project inaugurated by government (report 33),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 33),1
You won’t believe how this man became rich in one day (claim 33),1
Secret revealed: cure for all diseases doctors hide (claim 33),1
Viral hoax claims mobile towers spread dangerous virus (claim 33),1
Click here to know shocking truth no one talks about (claim 33),1
Scientists shocked by alien life found on Earth (claim 33),1
Government hiding truth about free money scheme (claim 33),1
Drinking this one liquid will make you immortal (claim 33),1
Shocking discovery proves world will end next week (claim 33),1
This simple trick can double your money instantly (claim 33),1
Government announces new education policy for students (report 34),0
Scientists confirm water found on Mars after new research (report 34),0
Election commission releases official voting data (report 34),0
NASA launches new satellite to study climate change (report 34),0
Finance ministry announces tax relief for middle class (report 34),0
Supreme Court passes new judgment on environmental law (report 34),0
WHO releases new global health guidelines (report 34),0
ISRO successfully tests new launch vehicle (report 34),0
Central bank revises interest rates after review (report 34),0
New renewable energy project inaugurated by government (report 34),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 34),1
You won’t believe how this man became rich in one day (claim 34),1
Secret revealed: cure for all diseases doctors hide (claim 34),1
Viral hoax claims mobile towers spread dangerous virus (claim 34),1
